"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 3  2  2  3]
 [ 0  5  6  9]
 [17  8  1  4]]","[-18, 28]",46,"[-23, 34]",57,"[-21, 33]",54,"[-20, 31]",51,"[-21, 33]",54,"[-20, 31]",51

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 2  3  3  2]
 [ 0  5  6  9]
 [16  9  3  2]]","[-26, 16]",42,"[-28, 27]",55,"[-26, 26]",52,"[-27, 22]",49,"[-26, 26]",52,"[-27, 22]",49

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 2  3  3  2]
 [ 2  3  4 11]
 [14 11  5  0]]","[-26, 17]",43,"[-28, 27]",55,"[-26, 27]",53,"[-27, 21]",48,"[-26, 27]",53,"[-27, 21]",48

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 3  2  2  3]
 [ 3  2  3 12]
 [15 10  4  1]]","[-16, 28]",44,"[-19, 35]",54,"[-19, 33]",52,"[-21, 31]",52,"[-19, 33]",52,"[-21, 31]",52

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 3  2  2  3]
 [ 2  3  4 11]
 [17  8  2  3]]","[-11, 33]",44,"[-17, 37]",54,"[-17, 36]",53,"[-15, 37]",52,"[-17, 36]",53,"[-15, 37]",52

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 3  2  2  3]
 [ 3  2  3 12]
 [16  9  3  2]]","[-12, 31]",43,"[-17, 37]",54,"[-17, 36]",53,"[-16, 35]",51,"[-17, 36]",53,"[-16, 35]",51

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 3  2  2  3]
 [ 1  4  5 10]
 [15 10  4  1]]","[-23, 21]",44,"[-24, 31]",55,"[-23, 29]",52,"[-25, 26]",51,"[-23, 29]",52,"[-25, 26]",51

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 3  2  2  3]
 [ 0  5  6  9]
 [16  9  2  3]]","[-22, 24]",46,"[-25, 32]",57,"[-23, 30]",53,"[-24, 28]",52,"[-23, 30]",53,"[-24, 28]",52

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 3  2  2  3]
 [ 1  4  5 10]
 [17  8  2  3]]","[-14, 29]",43,"[-20, 35]",55,"[-18, 34]",52,"[-18, 34]",52,"[-18, 34]",52,"[-18, 34]",52

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 2  3  3  2]
 [ 2  3  4 11]
 [15 10  4  1]]","[-22, 21]",43,"[-25, 29]",54,"[-24, 26]",50,"[-25, 25]",50,"[-24, 26]",50,"[-25, 25]",50

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 3  2  2  3]
 [ 2  3  4 11]
 [17  8  1  4]]","[-9, 36]",45,"[-16, 38]",54,"[-15, 37]",52,"[-13, 38]",51,"[-15, 37]",52,"[-13, 38]",51

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 3  2  2  3]
 [ 1  4  5 10]
 [16  9  3  2]]","[-19, 24]",43,"[-21, 33]",54,"[-21, 30]",51,"[-23, 28]",51,"[-21, 30]",51,"[-23, 28]",51

"[[ 5  0  0  5]
 [ 6  0  0 14]
 [18  1  1 10]]","[[ 2  3  3  2]
 [ 2  3  4 11]
 [15 10  4  1]]","[-23, 22]",45,"[-25, 29]",54,"[-23, 29]",52,"[-25, 28]",53,"[-23, 29]",52,"[-25, 28]",53

